time,scenario_phase,traction_command,service_brake_request,v_train,acceleration,P_motor_mechanical_signed,P_motor_electrical_signed,P_dc_signed,P_dc_traction,P_dc_regen,P_line,P_transformer_out,F_brake_demand,Fregen_actual,Fmechanical_actual,Ftotal_actual,F_brake_tracking_error,U_pantograph,hv_breaker_state,hv_system_fault,U_transformer_secondary,U_dc_link,P_regen_converter,P_grid_returned,P_brake_resistor,P_ess_dc_input,P_ess_absorbed,SOC_energy,Ucap_equivalent,Icap,Uterminal,E_supercap_kJ,Eregen_stored_kJ
0.65,traction,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.7,traction,0.23333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.75,traction,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.8,traction,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.85,traction,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.9,traction,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
0.95,traction,0.3166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.0,traction,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.05,traction,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.1,traction,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.15,traction,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.2,traction,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.25,traction,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.3,traction,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.35,traction,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.4,traction,0.46666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.45,traction,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.5,traction,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.55,traction,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.6,traction,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.65,traction,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.7,traction,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.75,traction,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.8,traction,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.85,traction,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.9,traction,0.6333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
1.95,traction,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.0,traction,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.05,traction,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.1,traction,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.15,traction,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.2,traction,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.25,traction,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.3,traction,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.35,traction,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.4,traction,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.45,traction,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.5,traction,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.55,traction,0.8500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.6,traction,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.65,traction,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.7,traction,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.75,traction,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.8,traction,0.9333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.85,traction,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.9,traction,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
2.95,traction,0.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.0,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.05,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.1,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.15,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.2,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.25,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.3,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.35,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.4,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.45,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.5,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.55,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.6,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.65,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.7,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.75,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.8,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.85,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.9,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
3.95,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.0,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.05,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.1,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.15,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.2,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.25,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.3,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.35,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.4,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.45,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.5,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.55,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.6,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
4.65,traction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,667.83231428256,-0.0,667.83231428256,26760.0,0.0
