time,v_train,Ptraction,Pregen,Fregen,Fmechanical,Pdc,Usc,SOCsc,Esc_kJ,Eregen_kJ,traction_command,service_brake_request
0.98,0.000455243391965895,0.482913892084057,-0,0,0,0,667.83231428256,0.35,26760,0,0.33,0
0.99,0.000762140221665287,1.65621893517731,0,0,0,0.524222635783822,667.83231428256,0.35,26760,0,0.333333333333333,0
1,0.00114219593456473,3.64041588305954,0,0,0,1.79789289532925,667.83231428256,0.35,26760,0,0.336666666666667,0
1.01,0.00159295069859425,6.54118011255199,0,0,0,3.95181923910067,667.83231428256,0.35,26760,0,0.34,0
1.02,0.00211206443699688,10.4509752916041,0,0,0,7.10071657897524,667.83231428256,0.35,26760,0,0.343333333333333,0
1.03,0.00269731136667267,15.45051386808,0,0,0,11.3449579804647,667.83231428256,0.35,26760,0,0.346666666666667,0
1.04,0.00334657441590505,21.6100944570455,0,0,0,16.7721600825879,667.83231428256,0.35,26760,0,0.35,0
1.05,0.00405783991480639,28.9907914862726,0,0,0,23.4586348860676,667.83231428256,0.35,26760,0,0.353333333333333,0
1.06,0.00482919254502827,37.645520048804,0,0,0,31.4706811618243,667.83231428256,0.35,26760,0,0.356666666666667,0
1.07,0.00565881053605624,47.6199911239676,0,0,0,40.8657403916674,667.83231428256,0.35,26760,0,0.36,0
1.08,0.00654496109611628,58.9535679255875,0,0,0,51.6934336994872,667.83231428256,0.35,26760,0,0.363333333333333,0
1.09,0.00748599606624626,71.6800331027456,0,0,0,63.9964914520055,667.83231428256,0.35,26760,0,0.366666666666667,0
1.1,0.00848034778663235,85.8282755837013,0,0,0,77.8115860863499,667.83231428256,0.35,26760,0,0.37,0
1.11,0.0095265251648429,101.422905006383,0,0,0,93.170077707014,667.83231428256,0.35,26760,0,0.373333333333333,0
1.12,0.0106231099360986,118.484800912867,0,0,0,110.098681075101,667.83231428256,0.35,26760,0,0.376666666666667,0
1.13,0.0117687531061993,137.031603192467,0,0,0,128.620061781227,667.83231428256,0.35,26760,0,0.38,0
1.14,0.0129621715681864,157.078149631448,0,0,0,148.75336864141,667.83231428256,0.35,26760,0,0.383333333333333,0
1.15,0.0142021448842547,178.636865860537,0,0,0,170.514708675041,667.83231428256,0.35,26760,0,0.386666666666667,0
1.16,0.0154875122248427,201.718112478828,0,0,0,193.917570408747,667.83231428256,0.35,26760,0,0.39,0
1.17,0.0168171694572247,226.330493669002,0,0,0,218.973200693474,667.83231428256,0.35,26760,0,0.393333333333333,0
1.18,0.0181900663763021,252.481131199541,0,0,0,245.690939718848,667.83231428256,0.35,26760,0,0.396666666666667,0
1.19,0.0196052040706492,280.175907330424,0,0,0,274.078518453692,667.83231428256,0.35,26760,0,0.4,0
1.2,0.0210616324172062,309.419679795982,0,0,0,304.14232233003,667.83231428256,0.35,26760,0,0.403333333333333,0
1.21,0.0225584476983383,340.216471728549,0,0,0,335.887624615699,667.83231428256,0.35,26760,0,0.406666666666667,0
1.22,0.0240947903352808,372.569639106325,0,0,0,369.318792584183,667.83231428256,0.35,26760,0,0.41,0
1.23,0.0256698427322891,406.482018055433,0,0,0,404.439469286067,667.83231428256,0.35,26760,0,0.413333333333333,0
1.24,0.0272828272260841,441.956054107176,0,0,0,441.252733451404,667.83231428256,0.35,26760,0,0.416666666666667,0
1.25,0.0289330041354516,478.99391530441,0,0,0,479.761239803708,667.83231428256,0.35,26760,0,0.42,0
1.26,0.0306196699061027,517.597590863887,0,0,0,519.967341841522,667.83231428256,0.35,26760,0,0.423333333333333,0
1.27,0.0323421553461439,557.768976932311,0,0,0,561.87319894039,667.83231428256,0.35,26760,0,0.426666666666667,0
1.28,0.0340998239477296,599.509950821075,0,0,0,605.480869444541,667.83231428256,0.35,26760,0,0.43,0
1.29,0.0358920702906893,642.822434966608,0,0,0,650.79239125171,667.83231428256,0.35,26760,0,0.433333333333333,0
1.3,0.0377183185241245,687.708451738556,0,0,0,697.80985124469,667.83231428256,0.35,26760,0,0.436666666666667,0
1.31,0.0395780209221679,734.170170105403,0,0,0,746.535444787838,667.83231428256,0.35,26760,0,0.44,0
1.32,0.0414706565102818,782.209945065419,0,0,0,796.971526384502,667.83231428256,0.35,26760,0,0.443333333333333,0
1.33,0.0433957297586514,831.830350658964,0,0,0,849.120652480915,667.83231428256,0.35,26760,0,0.446666666666667,0
1.34,0.045352769339395,883.034207295302,0,0,0,902.985617302393,667.83231428256,0.35,26760,0,0.45,0
1.35,0.0473413269444745,935.824604052179,0,0,0,958.569482517696,667.83231428256,0.35,26760,0,0.453333333333333,0
1.36,0.0493609761613421,990.204916538949,0,0,0,1015.87560144613,667.83231428256,0.35,26760,0,0.456666666666667,0
1.37,0.0514113114035019,1046.17882085304,0,0,0,1074.90763844871,667.83231428256,0.35,26760,0,0.46,0
1.38,0.0534919468933059,1103.75030410463,0,0,0,1135.66958407842,667.83231428256,0.35,26760,0,0.463333333333333,0
1.39,0.0556025156944309,1162.92367193477,0,0,0,1198.16576650525,667.83231428256,0.35,26760,0,0.466666666666667,0
1.4,0.0577426687916128,1223.70355340762,0,0,0,1262.40085967735,667.83231428256,0.35,26760,0,0.47,0
1.41,0.0599120742153271,1286.09490361704,0,0,0,1328.37988863181,667.83231428256,0.35,26760,0,0.473333333333333,0
1.42,0.0621104162092222,1350.10300431157,0,0,0,1396.10823232418,667.83231428256,0.35,26760,0,0.476666666666667,0
1.43,0.0643373944382172,1415.73346280922,0,0,0,1465.59162430696,667.83231428256,0.35,26760,0,0.48,0
1.44,0.0665927232352771,1482.99220944377,0,0,0,1536.83615155148,667.83231428256,0.35,26760,0,0.483333333333333,0
1.45,0.0688761308849774,1551.88549375818,0,0,0,1609.84825167582,667.83231428256,0.35,26760,0,0.486666666666667,0
1.46,0.0711873589420605,1622.41987963657,0,0,0,1684.63470881261,667.83231428256,0.35,26760,0,0.49,0
1.47,0.0735261615832753,1694.60223954491,0,0,0,1761.20264832454,667.83231428256,0.35,26760,0,0.493333333333333,0
1.48,0.0758923049908738,1768.43974803128,0,0,0,1839.55953055245,667.83231428256,0.35,26760,0,0.496666666666667,0
1.49,0.0782855667662195,1843.9398746192,0,0,0,1919.71314375953,667.83231428256,0.35,26760,0,0.5,0
1.5,0.0807057353720353,1921.11037621217,0,0,0,2001.67159641685,667.83231428256,0.35,26760,0,0.503333333333333,0
1.51,0.0831526096018941,1999.95928911319,0,0,0,2085.44330895806,667.83231428256,0.35,26760,0,0.506666666666667,0
1.52,0.0856259980756197,2080.49492075111,0,0,0,2171.03700511636,667.83231428256,0.35,26760,0,0.51,0
1.53,0.0881257187593333,2162.72584119388,0,0,0,2258.46170294303,667.83231428256,0.35,26760,0,0.513333333333333,0
1.54,0.0906515985089422,2246.66087451902,0,0,0,2347.72670559475,667.83231428256,0.35,26760,0,0.516666666666667,0
1.55,0.0932034726359249,2332.30909010267,0,0,0,2438.84159196593,667.83231428256,0.35,26760,0,0.52,0
1.56,0.095781184494324,2419.6797938804,0,0,0,2531.8162072326,667.83231428256,0.35,26760,0,0.523333333333333,0
1.57,0.0983845850879115,2508.78251962581,0,0,0,2626.66065336561,667.83231428256,0.35,26760,0,0.526666666666667,0
1.58,0.10101353269654,2599.62702028662,0,0,0,2723.38527966328,667.83231428256,0.35,26760,0,0.53,0
1.59,0.103667892520745,2692.22325941217,0,0,0,2822.0006733463,667.83231428256,0.35,26760,0,0.533333333333333,0
1.6,0.106347536343704,2786.58140270122,0,0,0,2922.51765025203,667.83231428256,0.35,26760,0,0.536666666666667,0
1.61,0.109052342209705,2882.71180969435,0,0,0,3024.94724565917,667.83231428256,0.35,26760,0,0.54,0
1.62,0.111782194118323,2980.62502563122,0,0,0,3129.30070526959,667.83231428256,0.35,26760,0,0.543333333333333,0
1.63,0.114536981733532,3080.33177348966,0,0,0,3235.58947636911,667.83231428256,0.35,26760,0,0.546666666666667,0
1.64,0.117316600107019,3181.84294621993,0,0,0,3343.82519918548,667.83231428256,0.35,26760,0,0.55,0
1.65,0.12012094941502,3285.16959918522,0,0,0,3454.01969845846,667.83231428256,0.35,26760,0,0.553333333333333,0
1.66,0.122949934708004,3390.32294281663,0,0,0,3566.18497523363,667.83231428256,0.35,26760,0,0.556666666666667,0
1.67,0.125803465672585,3497.3143354889,0,0,0,3680.33319888909,667.83231428256,0.35,26760,0,0.56,0
1.68,0.128681456405062,3606.15527662127,0,0,0,3796.47669940176,667.83231428256,0.35,26760,0,0.563333333333333,0
1.69,0.131583825196021,3716.85740000609,0,0,0,3914.62795985809,667.83231428256,0.35,26760,0,0.566666666666667,0
1.7,0.13451049432545,3829.43246736648,0,0,0,4034.79960921199,667.83231428256,0.35,26760,0,0.57,0
1.71,0.137461389867875,3943.89236214305,0,0,0,4157.00441529145,667.83231428256,0.35,26760,0,0.573333333333333,0
1.72,0.140436441507,4060.24908350855,0,0,0,4281.25527805368,667.83231428256,0.35,26760,0,0.576666666666667,0
1.73,0.143435582359405,4178.5147406085,0,0,0,4407.56522308787,667.83231428256,0.35,26760,0,0.58,0
1.74,0.146458748806859,4298.70154702502,0,0,0,4535.94739536311,667.83231428256,0.35,26760,0,0.583333333333333,0
1.75,0.149505880336816,4420.82181546032,0,0,0,4666.41505321864,667.83231428256,0.35,26760,0,0.586666666666667,0
1.76,0.152576919390704,4544.88795263595,0,0,0,4798.98156259262,667.83231428256,0.35,26760,0,0.59,0
1.77,0.155671811219628,4670.91245440317,0,0,0,4933.66039148496,667.83231428256,0.35,26760,0,0.593333333333333,0
1.78,0.158790503747113,4798.9079010597,0,0,0,5070.46510464956,667.83231428256,0.35,26760,0,0.596666666666667,0
1.79,0.161932947438559,4928.88695286756,0,0,0,5209.40935851031,667.83231428256,0.35,26760,0,0.6,0
1.8,0.165099095177061,5060.86234576665,0,0,0,5350.50689629566,667.83231428256,0.35,26760,0,0.603333333333333,0
1.81,0.168288902145307,5194.8468872784,0,0,0,5493.77154338542,667.83231428256,0.35,26760,0,0.606666666666667,0
1.82,0.171502325713237,5330.85345259374,0,0,0,5639.21720286409,667.83231428256,0.35,26760,0,0.61,0
1.83,0.174739325331184,5468.89498083959,0,0,0,5786.85785127414,667.83231428256,0.35,26760,0,0.613333333333333,0
1.84,0.177999862428247,5608.98447151794,0,0,0,5936.70753456316,667.83231428256,0.35,26760,0,0.616666666666667,0
1.85,0.181283900315617,5751.13498111168,0,0,0,6088.78036421835,667.83231428256,0.35,26760,0,0.62,0
1.86,0.184591404094627,5895.35961985111,0,0,0,6243.09051358193,667.83231428256,0.35,26760,0,0.623333333333333,0
1.87,0.187922340569296,6041.67154863554,0,0,0,6399.6522143412,667.83231428256,0.35,26760,0,0.626666666666667,0
1.88,0.191276678163138,6190.08397610391,0,0,0,6558.47975318664,667.83231428256,0.35,26760,0,0.63,0
1.89,0.194654386840046,6340.61015584894,0,0,0,6719.58746863212,667.83231428256,0.35,26760,0,0.633333333333333,0
1.9,0.198055438029022,6493.26338376896,0,0,0,6882.9897479906,667.83231428256,0.35,26760,0,0.636666666666667,0
1.91,0.201479804552603,6648.05699555215,0,0,0,7048.70102449952,667.83231428256,0.35,26760,0,0.64,0
1.92,0.204927460558767,6805.00436428753,0,0,0,7216.73577458983,667.83231428256,0.35,26760,0,0.643333333333333,0
1.93,0.208398381456172,6964.11889819764,0,0,0,7387.10851529259,667.83231428256,0.35,26760,0,0.646666666666667,0
1.94,0.21189254385256,7125.41403848766,0,0,0,7559.83380177773,667.83231428256,0.35,26760,0,0.65,0
1.95,0.215409925496161,7288.90325730596,0,0,0,7734.92622501917,667.83231428256,0.35,26760,0,0.653333333333333,0
1.96,0.218950505219967,7454.60005581127,0,0,0,7912.40040958093,667.83231428256,0.35,26760,0,0.656666666666667,0
1.97,0.222514262888725,7622.51796234182,0,0,0,8092.27101151897,667.83231428256,0.35,26760,0,0.66,0
1.98,0.226101179348514,7792.67053068163,0,0,0,8274.55271639363,667.83231428256,0.35,26760,0,0.663333333333333,0
1.99,0.229711236378796,7965.07133841995,0,0,0,8459.26023738779,667.83231428256,0.35,26760,0,0.666666666666667,0
2,0.233344416646795,8139.73398539919,0,0,0,8646.40831352579,667.83231428256,0.35,26760,0,0.67,0
2.01,0.237000703664115,8316.67209224744,0,0,0,8836.0117079887,667.83231428256,0.35,26760,0,0.673333333333333,0
2.02,0.240680081745468,8495.89929899164,0,0,0,9028.08520652132,667.83231428256,0.35,26760,0,0.676666666666667,0
2.03,0.244382535969429,8677.42926374744,0,0,0,9222.64361592666,667.83231428256,0.35,26760,0,0.68,0
2.04,0.248108052141094,8861.27566148221,0,0,0,9419.70176264377,667.83231428256,0.35,26760,0,0.683333333333333,0
2.05,0.251856616756572,9047.45218284755,0,0,0,9619.27449140491,667.83231428256,0.35,26760,0,0.686666666666667,0
2.06,0.255628216969209,9235.97253307807,0,0,0,9821.37666396825,667.83231428256,0.35,26760,0,0.69,0
2.07,0.259422840557455,9426.85043095301,0,0,0,10026.0231579223,667.83231428256,0.35,26760,0,0.693333333333333,0
2.08,0.26324047589431,9620.09960781771,0,0,0,10233.2288655591,667.83231428256,0.35,26760,0,0.696666666666667,0
2.09,0.267081111918257,9815.73380666187,0,0,0,10443.0086928112,667.83231428256,0.35,26760,0,0.7,0
2.1,0.270944738105614,10013.7667812518,0,0,0,10655.3775582521,667.83231428256,0.35,26760,0,0.703333333333333,0
2.11,0.274831344444238,10214.2122953137,0,0,0,10870.3503921535,667.83231428256,0.35,26760,0,0.706666666666667,0
2.12,0.278740921408512,10417.0841217658,0,0,0,11087.9421355989,667.83231428256,0.35,26760,0,0.71,0
2.13,0.282673459935556,10622.3960419966,0,0,0,11308.1677396503,667.83231428256,0.35,26760,0,0.713333333333333,0
2.14,0.286628951402595,10830.1618451862,0,0,0,11531.0421645643,667.83231428256,0.35,26760,0,0.716666666666667,0
2.15,0.290607387605438,11040.3953276696,0,0,0,11756.5803790558,667.83231428256,0.35,26760,0,0.72,0
2.16,0.294608760738005,11253.1102923395,0,0,0,11984.7973596066,667.83231428256,0.35,26760,0,0.723333333333333,0
2.17,0.29863306337285,11468.3205480849,0,0,0,12215.708089817,667.83231428256,0.35,26760,0,0.726666666666667,0
2.18,0.302680288442645,11686.0399092667,0,0,0,12449.3275597969,667.83231428256,0.35,26760,0,0.73,0
2.19,0.306750429222557,11906.2821952248,0,0,0,12685.6707655956,667.83231428256,0.35,26760,0,0.733333333333333,0
2.2,0.310843479313496,12129.0612298177,0,0,0,12924.7527086678,667.83231428256,0.35,26760,0,0.736666666666667,0
2.21,0.314959432626171,12354.3908409915,0,0,0,13166.5883953731,667.83231428256,0.35,26760,0,0.74,0
2.22,0.319098283365932,12582.2848603772,0,0,0,13411.1928365084,667.83231428256,0.35,26760,0,0.743333333333333,0
2.23,0.323260026018351,12812.7571229139,0,0,0,13658.5810468706,667.83231428256,0.35,26760,0,0.746666666666667,0
2.24,0.327444655335503,13045.8214664976,0,0,0,13908.7680448479,667.83231428256,0.35,26760,0,0.75,0
2.25,0.331652166322922,13281.4917316539,0,0,0,14161.7688520382,667.83231428256,0.35,26760,0,0.753333333333333,0
2.26,0.33588255422719,13519.7817612321,0,0,0,14417.5984928939,667.83231428256,0.35,26760,0,0.756666666666667,0
2.27,0.340135814524136,13760.7054001213,0,0,0,14676.2719943901,667.83231428256,0.35,26760,0,0.76,0
2.28,0.344411942907607,14004.2764949853,0,0,0,14937.8043857156,667.83231428256,0.35,26760,0,0.763333333333333,0
2.29,0.348710935278789,14250.5088940175,0,0,0,15202.2106979867,667.83231428256,0.35,26760,0,0.766666666666667,0
2.3,0.353032787736052,14499.4164467119,0,0,0,15469.505963979,667.83231428256,0.35,26760,0,0.77,0
2.31,0.357377496565287,14751.0130036519,0,0,0,15739.7052178809,667.83231428256,0.35,26760,0,0.773333333333333,0
2.32,0.361745058230716,15005.312416314,0,0,0,16012.8234950628,667.83231428256,0.35,26760,0,0.776666666666667,0
2.33,0.366135469366154,15262.3285368862,0,0,0,16288.8758318649,667.83231428256,0.35,26760,0,0.78,0
2.34,0.370548726766689,15522.0752181007,0,0,0,16567.8772653997,667.83231428256,0.35,26760,0,0.783333333333333,0
2.35,0.374984827380779,15784.5663130785,0,0,0,16849.8428333702,667.83231428256,0.35,26760,0,0.786666666666667,0
2.36,0.37944376830273,16049.8156751875,0,0,0,17134.787573902,667.83231428256,0.35,26760,0,0.79,0
2.37,0.383925546765536,16317.8371579109,0,0,0,17422.7265253881,667.83231428256,0.35,26760,0,0.793333333333333,0
2.38,0.38843016013408,16588.6446147265,0,0,0,17713.674726347,667.83231428256,0.35,26760,0,0.796666666666667,0
2.39,0.392957605898655,16862.2518989968,0,0,0,18007.6472152914,667.83231428256,0.35,26760,0,0.8,0
2.4,0.397507881668811,17138.6728638675,0,0,0,18304.6590306088,667.83231428256,0.35,26760,0,0.803333333333333,0
2.41,0.402080985167496,17417.9213621753,0,0,0,18604.725210451,667.83231428256,0.35,26760,0,0.806666666666667,0
2.42,0.406676914225485,17700.011246364,0,0,0,18907.8607926349,667.83231428256,0.35,26760,0,0.81,0
2.43,0.411295666776082,17984.9563684079,0,0,0,19214.0808145506,667.83231428256,0.35,26760,0,0.813333333333333,0
2.44,0.415937240850081,18272.7705797431,0,0,0,19523.4003130785,667.83231428256,0.35,26760,0,0.816666666666667,0
2.45,0.42060163457097,18563.4677312046,0,0,0,19835.8343245149,667.83231428256,0.35,26760,0,0.82,0
2.46,0.42528884615037,18857.0616729704,0,0,0,20151.3978845034,667.83231428256,0.35,26760,0,0.823333333333333,0
2.47,0.4299988738837,19153.5662545113,0,0,0,20470.1060279748,667.83231428256,0.35,26760,0,0.826666666666667,0
2.48,0.434731716146051,19452.9953245459,0,0,0,20791.9737890917,667.83231428256,0.35,26760,0,0.83,0
2.49,0.439487371388257,19755.3627310009,0,0,0,21117.0162012005,667.83231428256,0.35,26760,0,0.833333333333333,0
2.5,0.44426583813317,20060.6823209761,0,0,0,21445.2482967877,667.83231428256,0.35,26760,0,0.836666666666667,0
2.51,0.449067114972102,20368.9679407138,0,0,0,21776.6851074426,667.83231428256,0.35,26760,0,0.84,0
2.52,0.45389120056145,20680.233435572,0,0,0,22111.341663823,667.83231428256,0.35,26760,0,0.843333333333333,0
2.53,0.458738093619484,20994.4926500018,0,0,0,22449.2329956274,667.83231428256,0.35,26760,0,0.846666666666667,0
2.54,0.463607792923292,21311.7594275283,0,0,0,22790.3741315695,667.83231428256,0.35,26760,0,0.85,0
2.55,0.468500297305869,21632.0476107339,0,0,0,23134.7800993576,667.83231428256,0.35,26760,0,0.853333333333333,0
2.56,0.473415605653358,21955.371041246,0,0,0,23482.4659256773,667.83231428256,0.35,26760,0,0.856666666666667,0
2.57,0.478353716902414,22281.7435597263,0,0,0,23833.4466361768,667.83231428256,0.35,26760,0,0.86,0
2.58,0.483314630037707,22611.1790058629,0,0,0,24187.7372554562,667.83231428256,0.35,26760,0,0.863333333333333,0
2.59,0.488298344089539,22943.6912183652,0,0,0,24545.3528070591,667.83231428256,0.35,26760,0,0.866666666666667,0
2.6,0.493304858131581,23279.2940349607,0,0,0,24906.3083134664,667.83231428256,0.35,26760,0,0.87,0
2.61,0.498334171278723,23618.0012923933,0,0,0,25270.6187960928,667.83231428256,0.35,26760,0,0.873333333333333,0
