time,L2_3100.out_omega_axle,L2_3100.out_omega_gearbox,L2_3100.out_omega_shaft,L2_3100.out_omega_wheel,L2_3500.out_T_shaft,L2_3500.out_omega_shaft,L2_3600.out_motor_speed,L2_4100.out_U_ac_rms,L2_4100.out_f_ac,L2_4100.out_pantograph_state,L2_4200.out_I_ac_rms,L2_4200.out_U_ac_rms,L2_4200.out_f_ac,L2_4200.out_hv_breaker_command,L2_4200.out_hv_breaker_state,L2_4200.out_hv_system_fault,L2_4200.out_line_current,L2_4200.out_line_voltage,L2_4200.out_pantograph_command,L2_4500.out_I_ac_rms,L2_4500.out_U_sec_rms,L2_4500.out_f_sec,L2_4500.out_hv_system_fault,L2_5100.out_I_sec_rms,L2_5100.out_U_motor_ll_rms,L2_5100.out_brake_resistor_dissipated_power,L2_5100.out_dc_link_current,L2_5100.out_dc_link_voltage,L2_5100.out_f_motor_e,L2_5100.out_grid_acceptable_regenerative_power,L2_5100.out_grid_returned_power,L2_5100.out_regenerative_power_actual,L2_5100.out_traction_converter_fault,L2_5300.out_I_motor_rms,L2_5300.out_T_shaft,L2_5300.out_motor_phase_voltage,L2_5300.out_motor_speed,L2_5300.out_motor_torque_actual,L2_5300.out_omega_motor,L2_7100.out_main_reservoir_pressure,L2_7200.out_T_brake,L2_7200.out_brake_availability,L2_7200.out_brake_cylinder_pressure,L2_7200.out_dynamic_brake_force_request,L2_8100.out_achieved_dynamic_brake_force,L2_8100.out_available_dynamic_brake_force,L2_8100.out_brake_cylinder_pressure,L2_8100.out_brake_safety_loop_state,L2_8100.out_dcdc_enable_command,L2_8100.out_dynamic_brake_availability,L2_8100.out_emergency_brake_request,L2_8100.out_ess_contactor_command,L2_8100.out_ess_fault_reset_command,L2_8100.out_ess_power_request,L2_8100.out_ess_precharge_command,L2_8100.out_hv_safety_loop_state,L2_8100.out_main_reservoir_pressure,L2_8100.out_motor_torque_request,L2_8100.out_safety_brake_request,L2_8100.out_sanding_request,L2_8100.out_service_brake_request,L2_D100.out_emergency_brake_request,L2_D100.out_service_brake_request,L2_D100.out_traction_command,L2_D100.out_train_direction_command,L2_E100.out_external_safety_system_state,L2_E100.out_safety_brake_request,L2_X100.out_dcdc_actual_power,L2_X100.out_ess_absorbed_power,L2_X100.out_ess_availability,L2_X100.out_ess_available_charge_power,L2_X100.out_ess_available_discharge_power,L2_X100.out_ess_fault,L2_X100.out_super_cap_soc
1.0,0.020724999613273835,0.020724999613273835,0.020724999613273835,0.020724999613273835,4477.950000000002,0.05619266653248829,0.0,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,152.78874536821954,0.0,0.0,1800.0,19.098593171027442,0.0,0.0,-0.0,0,0.05663034970303118,900.9666550000004,77.18604535905092,0.013681333333333361,900.9666550000004,0.013681333333333361,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,1350.0,0,0,0.0,0,0.0,0.3333333333333333,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.1,0.0372691643709378,0.0372691643709378,0.0372691643709378,0.0372691643709378,5362.553530560002,0.1284949976022978,0.00912088888888891,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.12840026176326422,171.93959738312108,0.0,0.007133347875736901,1800.0,21.492449672890135,0.0,0.0,0.0,0,0.23710480178141335,1049.640437502013,88.21262326748675,0.05619266653248829,1049.640437502013,0.05619266653248829,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,1500.0,0,0,0.0,0,0.0,0.3666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.2000000000000002,0.058727788922979536,0.058727788922979536,0.058727788922979536,0.058727788922979536,6247.459884011981,0.2310688190998144,0.040502073984621835,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.6143968237871431,191.20057188573423,0.0,0.0341331568770635,1800.0,23.90007148571678,0.0,0.0,0.0,0,0.5499385729851838,1198.098013786972,99.26937283350084,0.1284949976022978,1198.098013786972,0.1284949976022978,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,1650.0000000000002,0,0,0.0,0,0.0,0.4000000000000001,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.3,0.08510255072769857,0.08510255072769857,0.08510255072769857,0.08510255072769857,7131.079378060057,0.36411229132247314,0.09916402306307248,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,1.603641681342445,210.57533961804555,0.0,0.08909120451902472,1800.0,26.321917452255693,0.0,0.0,0.0,0,0.9994155968049137,1346.4258646049761,110.38970164743905,0.2310688190998144,1346.4258646049761,0.2310688190998144,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,1800.0000000000005,0,0,0.0,0,0.0,0.43333333333333335,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.4000000000000001,0.11638629286161381,0.11638629286161381,0.11638629286161381,0.11638629286161381,8013.926746128818,0.5276358145117311,0.18710055375423376,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,3.2408024431220666,230.06573592642877,0.0,0.18004458017344815,1800.0,28.758216990803597,0.0,0.0,0.0,0,1.587402963086448,1494.6786728966856,121.57572901317548,0.36411229132247314,1494.6786728966856,0.36411229132247314,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,1950.0,0,0,0.0,0,0.0,0.46666666666666673,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.5,0.15257471458113317,0.15257471458113317,0.15257471458113317,0.15257471458113317,8896.327461081073,0.7215950157420057,0.3051083787997267,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,5.669071628950475,249.67251772746442,0.0,0.3149484238305819,1800.0,31.209064715933053,0.0,0.0,0.0,0,2.314208840687992,1642.8908315171643,132.828514568433,0.5276358145117311,1642.8908315171643,0.5276358145117311,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2100.0000000000005,0,0,0.0,0,0.0,0.5,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.6,0.19366531923583455,0.19366531923583455,0.19366531923583455,0.19366531923583455,9778.486229190163,0.9459632304030257,0.4534600026077297,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,9.029667104598065,269.39572474714885,0.0,0.5016481724776704,1800.0,33.674465593393606,0.0,0.0,0.0,0,3.179435779718864,1791.0831748922892,144.1484953192032,0.7215950157420057,1791.0831748922892,0.7215950157420057,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2250.0,0,0,0.0,0,0.0,0.5333333333333333,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.7000000000000002,0.23965674270353154,0.23965674270353154,0.23965674270353154,0.23965674270353154,10660.527056958905,1.2007249792621741,0.6322166780305803,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,13.462882206058783,289.23518749339115,0.0,0.747937900336599,1800.0,36.154398436673894,0.0,0.0,0.0,0,4.1824678394204975,1939.2666762077754,155.53569420130071,0.9459632304030257,1939.2666762077754,0.9459632304030257,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2400.0,0,0,0.0,0,0.0,0.5666666666666668,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.8,0.29054830441839513,0.29054830441839513,0.29054830441839513,0.29054830441839513,11542.51525678868,1.4858718047618955,0.8413810462788772,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,19.10911426706714,309.19080411488267,0.0,1.061617459281508,1800.0,38.64885051436033,0.0,0.0,0.0,0,5.322544096834604,2087.4463886510853,166.99001335842127,1.2007249792621741,2087.4463886510853,1.2007249792621741,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2550.0000000000005,0,0,0.0,0,0.0,0.6,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.9000000000000001,0.346339680652478,0.346339680652478,0.346339680652478,0.346339680652478,12424.48090525126,1.8013994873940498,1.0809436682677418,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,26.1088439762914,329.2625154853103,0.0,1.450491332016189,1800.0,41.15781443566379,0.0,0.0,0.0,0,6.598803031172835,2235.624565710159,178.51139398668437,1.4858718047618955,2235.624565710159,1.4858718047618955,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2700.0,0,0,0.0,0,0.0,0.6333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.0,0.4070307081208766,0.4070307081208766,0.4070307081208766,0.4070307081208766,13306.437415106866,2.1473060200453635,1.3508957592638442,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,34.60261987731024,349.45028929918345,0.0,1.92236777096168,1800.0,43.68128616239793,0.0,0.0,0.0,0,8.010312736258197,2383.8021652331017,190.09980194949725,1.8013994873940498,2383.8021652331017,1.8013994873940498,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2850.0000000000005,0,0,0.0,0,0.0,0.6666666666666666,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.1,0.4726212907648154,0.4726212907648154,0.4726212907648154,0.4726212907648154,14188.39048746742,2.523590390349435,1.6512315780173146,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,44.731041651038915,369.7541094391687,0.0,2.4850578695021617,1800.0,46.21926367989609,0.0,0.0,0.0,0,9.556090485481779,2531.9795693872984,201.75521859527618,2.1473060200453635,2531.9795693872984,2.1473060200453635,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3000.0,0,0,0.0,0,0.0,0.7000000000000001,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.2,0.5431113562690367,0.5431113562690367,0.5431113562690367,0.5431113562690367,15070.3423969932,2.9302520027418555,1.9819478727026807,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,56.63473929142931,390.1739682386578,0.0,3.1463744050794062,1800.0,48.77174602983222,0.0,0.0,0.0,0,11.235116936374668,2680.156921149319,213.47763461867441,2.523590390349435,2680.156921149319,2.523590390349435,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3150.0000000000005,0,0,0.0,0,0.0,0.7333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.3000000000000003,0.6185008363859087,0.6185008363859087,0.6185008363859087,0.6185008363859087,15952.293994680746,3.367290408868028,2.3430428844671836,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,70.45435677959323,410.70986183069596,0.0,3.914130932199624,1800.0,51.338732728836995,0.0,0.0,0.0,0,13.04634730871655,2828.3342708342125,225.26704559337358,2.9302520027418555,2828.3342708342125,2.9302520027418555,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3300.0000000000005,0,0,0.0,0,0.0,0.7666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.4000000000000004,0.6987896583862034,0.6987896583862034,0.6987896583862034,0.6987896583862034,16834.245580005234,3.834705185592634,2.7345156299836315,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,86.33054334932683,431.3617879403947,0.0,4.796141297184824,1800.0,53.92022349254934,0.0,0.0,0.0,0,14.988719967294351,2976.5116351393276,237.12344928678633,3.367290408868028,2976.5116351393276,3.367290408868028,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3450.0000000000005,0,0,0.0,0,0.0,0.8000000000000002,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.5,0.7839777413551807,0.7839777413551807,0.7839777413551807,0.7839777413551807,17716.197252349277,4.332495881994461,3.1563654825732295,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,104.40394875925782,452.1297448551658,0.0,5.800219375514323,1800.0,56.51621810689573,0.0,0.0,0.0,0,17.061162932807346,3124.689019826902,249.04684438550518,3.834705185592634,3124.689019826902,3.834705185592634,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3600.000000000001,0,0,0.0,0,0.0,0.8333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.6,0.8740649944411258,0.8740649944411258,0.8740649944411258,0.8740649944411258,18598.14904600972,4.86066199640212,3.6085919512528326,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,124.81522070515194,473.0137309587513,0.0,6.934178928063997,1800.0,59.12671636984391,0.0,0.0,0.0,0,19.262598805660957,3272.8664278165547,261.0372299007668,4.332495881994461,3272.8664278165547,4.332495881994461,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3750.0,0,0,0.0,0,0.0,0.8666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.7,0.9690513158540043,0.9690513158540043,0.9690513158540043,0.9690513158540043,19480.100978364135,5.41920296553498,4.091194571747252,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,147.70500334201193,494.0137445287589,0.0,8.205833519000663,1800.0,61.75171806609486,0.0,0.0,0.0,0,21.591948485712045,3421.043861746136,273.09460489942427,4.86066199640212,3421.043861746136,4.86066199640212,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3900.0,0,0,0.0,0,0.0,0.9,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.8000000000000003,1.0689365921317928,1.0689365921317928,1.0689365921317928,1.0689365921317928,20362.053065113,6.008118158294827,4.604172854850497,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,173.2139363209812,515.1297836489451,0.0,9.622996462276733,1800.0,64.39122295611814,0.0,0.0,0.0,0,24.048133985690633,3569.2213246199603,285.21896838705396,5.41920296553498,3569.2213246199603,5.41920296553498,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4050.0,0,0,0.0,0,0.0,0.9333333333333335,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.9000000000000004,1.173720697491585,1.173720697491585,1.173720697491585,1.173720697491585,21244.005324138005,6.627406871217116,5.147526261973486,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,201.4826540315748,536.3618461677366,0.0,11.193480779531935,1800.0,67.04523077096708,0.0,0.0,0.0,0,26.630080565696066,3717.3988198815896,297.41031925731215,6.008118158294827,3717.3988198815896,6.008118158294827,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4200.000000000001,0,0,0.0,0,0.0,0.9666666666666668,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.0,1.2834034932022373,1.2834034932022373,1.2834034932022373,1.2834034932022373,22125.95777593522,7.277068324447828,5.72125419285438,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,232.65178490994103,557.7099296745156,0.0,12.92509916166339,1800.0,69.71374120931445,0.0,0.0,0.0,0,29.336718358077462,3865.576351355563,309.6686562679874,6.627406871217116,3865.576351355563,6.627406871217116,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4350.000000000001,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.1,1.397984826959538,1.397984826959538,1.397984826959538,1.397984826959538,23007.910443268313,7.957101657853872,6.3253559784295375,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,266.86195075196093,579.1740314822454,0.0,14.825663930664497,1800.0,72.39675393528067,0.0,0.0,0.0,0,32.16698360762346,4013.753923185487,321.99397802730886,7.277068324447828,4013.753923185487,7.277068324447828,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.2,1.517464532259578,1.517464532259578,1.517464532259578,1.517464532259578,23889.86335080002,8.667505927149136,6.959830875775064,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,304.2537660056386,600.7541486121031,0.0,16.902987000313257,1800.0,75.09426857651289,0.0,0.0,0.0,0,35.11981961925143,4161.931539793191,334.3862829839152,7.957101657853872,4161.931539793191,7.957101657853872,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.3000000000000003,1.641842427770215,1.641842427770215,1.641842427770215,1.641842427770215,24771.816524849077,9.408280100009383,7.624678063827602,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,344.967837032945,603.3516846075951,0.0,19.164879835163614,1800.0,75.41896057594938,0.0,0.0,0.0,0,38.19417748151491,4310.109205856075,346.8455694179822,8.667505927149136,4310.109205856075,8.667505927149136,900000.0,0.0,1,0.0,0.0,0.0,77000.0,0.0,1,1,1,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.4000000000000004,1.7711183167013427,1.7711183167013427,1.7711183167013427,1.7711183167013427,25653.76999325536,10.179423052175334,8.319896639375292,25000.0,50.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,389.14476133768324,606.0652290328413,0.0,21.61915340764907,1800.0,75.75815362910517,0.0,0.0,0.0,0,41.98084037910764,4383.286926295705,348.3452575242092,9.408280100009383,4383.286926295705,9.408280100009383,900000.0,0.0,1,0.0,0.0,0.0,77000.0,0.0,1,1,1,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
