time,v_train,Ptraction,Pregen,Fregen,Fmechanical,Pdc,Usc,SOCsc,Esc_kJ,Eregen_kJ,service_brake_request,traction_command
31.900000000000002,9.40772525734171,0.0,540776.6389010065,56301.55321353943,24287.579874041,-540776.6389010065,675.0444609736047,0.3672946862341867,27341.101457468674,581.1014574686712,1.0,0.0
32.0,9.308299797271339,0.0,540779.3798501478,56884.761110017214,23698.44678646057,-540779.3798501478,675.6848252433674,0.3688392554717143,27392.9989838496,632.9989838495993,1.0,0.0
32.1,9.208899281813556,0.0,540648.5147524246,57466.01346425415,23115.238889982786,-540648.5147524246,676.32479304429,0.37038433158286005,27444.913541184098,684.913541184096,1.0,0.0
32.2,9.109518848964063,0.0,540432.0347259558,58050.24892282446,22533.986535745848,-540432.0347259558,676.9641590912786,0.371929415525289,27496.82836164971,736.8283616497101,1.0,0.0
32.300000000000004,9.010152498607503,0.0,540163.0959138022,58641.109023929625,21949.751077175537,-540163.0959138022,677.6027673480722,0.3734741255674388,27548.730619065944,788.7306190659428,1.0,0.0
32.4,8.910795756611854,0.0,539861.2764276107,59240.95920814102,21358.890976070375,-539861.2764276107,678.2405189704662,0.3750182170952272,27600.612094399636,840.6120943996347,1.0,0.0
32.5,8.81144564982027,0.0,539537.282193555,59851.30840012708,20759.040791858977,-539537.282193555,678.8773545544065,0.3765615402264095,27652.467751607357,892.4677516073597,1.0,0.0
32.6,8.712100212519509,0.0,539197.8732831093,60473.29836587214,20148.691599872913,-539197.8732831093,679.5132379645546,0.3781040010162026,27704.29443414441,944.2944341444103,1.0,0.0
32.7,8.612757910980907,0.0,538846.1569720827,61107.698645014934,19526.701634127858,-538846.1569720827,680.1481457892708,0.3796455361081842,27756.09001323499,996.0900132349916,1.0,0.0
32.800000000000004,8.513417649330702,0.0,538483.0580480713,61755.05386854042,18892.301354985066,-538483.0580480713,680.7820626440125,0.3811861014604216,27807.853009070164,1047.8530090701702,1.0,0.0
32.9,8.41407859628608,0.0,538108.5772694299,62415.81993069558,18244.946131459583,-538108.5772694299,681.4149768452345,0.3827256619089132,27859.582240139483,1099.58224013949,1.0,0.0
33.0,8.31474002502611,0.0,537722.4495112896,63090.43995409932,17584.18006930442,-537722.4495112896,682.0468778330917,0.38426418493190767,27911.2766137121,1151.2766137121048,1.0,0.0
33.1,8.215401223867353,0.0,537324.4215381647,63779.376326422695,16909.560045900682,-537324.4215381647,682.6777550832453,0.38580163800982037,27962.935037129966,1202.93503712997,1.0,0.0
